Time;Channel A;Channel B
(us);(V);(V)

456,96001712;4,43357700;4,40000600
458,24001711;4,43357700;4,40000600
459,52001710;4,34308900;4,40000600
460,80001709;2,76116200;4,03347900
462,08001709;1,67638200;3,71272900
463,36001708;1,17923500;3,39198000
464,64001707;0,86291090;3,11716100
465,92001706;0,72725610;2,79641100
467,20001706;0,63692130;2,56737000
468,48001705;0,59175390;2,38410600
469,76001704;0,54643390;2,10913400
471,04001703;0,50126650;1,92587100
472,32001702;0,50126650;1,78838500
473,60001702;0,50126650;1,65105100
474,88001701;0,50126650;1,46778800
476,16001700;0,45609910;1,37608000
477,44001699;0,45609910;1,23859400
478,72001699;0,45609910;1,10126000
480,00001698;0,45609910;1,00955200
481,28001697;0,45609910;0,91799680
482,56001696;0,45609910;0,82628860
483,84001695;0,45609910;0,78051090
485,12001695;0,45609910;0,73473310
486,40001694;0,45609910;0,64302500
487,68001693;0,41093170;0,55146940
488,96001692;0,45609910;0,55146940
490,24001692;0,45609910;0,45976140
491,52001691;0,41093170;0,45976140
492,80001690;0,45609910;0,36820580
494,08001689;0,86291090;0,45976140
495,36001688;2,62566000;0,91799680
496,64001688;3,39396300;1,19281600
497,92001687;3,84594200;1,51356500
499,20001686;4,02676500;1,78838500
500,48001685;4,16241900;2,01757900
