Temps;Canal A;Canal B
(us);(V);(V)

-63,24389270;0,82583090;1,23355800
-63,16389270;0,73610650;1,14383400
-63,08389271;0,64668720;1,05441500
-63,00389271;0,64668720;0,96469010
-62,92389271;0,64668720;0,87527080
-62,84389271;0,55696280;0,78554640
-62,76389271;0,55696280;0,69582200
-62,68389271;0,46754360;0,60640280
-62,60389271;0,37812430;0,51667840
-62,52389271;0,28839990;0,51667840
-62,44389271;0,28839990;0,33753470
-62,36389271;0,28839990;0,33753470
-62,28389271;0,19898070;0,24811550
-62,20389271;0,10925630;0,15839110
-62,12389271;0,10925630;0,15839110
-62,04389271;0,01953185;0,06866664
-61,96389271;-0,06988738;0,06866664
-61,88389271;-0,06988738;-0,02075259
-61,80389271;-0,15961180;-0,19989620
-61,72389271;-0,24933620;-0,19989620
-61,64389271;-0,24933620;-0,28962070
-61,56389271;-0,33875550;-0,37903990
-61,48389271;-0,42847990;-0,37903990
-61,40389272;-0,42847990;-0,46876430
-61,32389272;-0,42847990;-0,46876430
-61,24389272;-0,51820430;-0,55818360
-61,16389272;-0,51820430;-0,64760280
-61,08389272;-0,60762350;-0,73732720
-61,00389272;-0,69734790;-0,73732720
-60,92389272;-0,78676720;-0,73732720
-60,84389272;-0,78676720;-0,82674640
-60,76389272;-0,87649160;-0,82674640
-60,68389272;-0,87649160;-0,91647080
-60,60389272;-0,96621600;-1,00589000
-60,52389272;-0,96621600;-1,00589000
-60,44389272;-1,05563500;-1,00589000
-60,36389272;-1,05563500;-1,09561400
-60,28389272;-1,14536000;-1,09561400
-60,20389272;-1,14536000;-1,18503400
-60,12389272;-1,14536000;-1,27475800
-60,04389272;-1,23508400;-1,27475800
-59,96389272;-1,23508400;-1,36448300
-59,88389272;-1,23508400;-1,36448300
-59,80389273;-1,32450300;-1,36448300
-59,72389273;-1,41422800;-1,45390200
-59,64389273;-1,41422800;-1,45390200
-59,56389273;-1,50395200;-1,45390200
-59,48389273;-1,50395200;-1,54362600
