Temps;Canal A;Canal B
(ms);(V);(V)

-34,41534418;-1,95196400;5,71306500
-34,37438418;-1,95196400;5,71306500
-34,33342418;-1,95196400;5,71306500
-34,29246418;-1,95196400;5,71306500
-34,25150418;-1,95196400;5,71306500
-34,21054418;-1,95196400;5,71306500
-34,16958418;-1,95196400;5,71306500
-34,12862418;-2,04138300;5,62334100
-34,08766418;-2,04138300;5,62334100
-34,04670418;-1,95196400;5,62334100
-34,00574418;-2,04138300;5,62334100
-33,96478418;-2,04138300;5,62334100
-33,92382418;-2,04138300;5,62334100
-33,88286418;-2,04138300;5,62334100
-33,84190418;-2,04138300;5,62334100
-33,80094418;-2,04138300;5,53392100
-33,75998418;-2,04138300;5,62334100
-33,71902418;-2,04138300;5,62334100
-33,67806418;-2,04138300;5,62334100
-33,63710418;-2,04138300;5,53392100
-33,59614418;-2,04138300;5,53392100
-33,55518418;-1,95196400;5,53392100
-33,51422418;-1,95196400;5,62334100
-33,47326418;-1,95196400;5,62334100
-33,43230418;-1,95196400;5,62334100
-33,39134418;-1,95196400;5,62334100
-33,35038418;-1,95196400;5,62334100
-33,30942418;-1,86223900;5,62334100
-33,26846418;-1,86223900;5,62334100
-33,22750418;-1,86223900;5,62334100
-33,18654418;-1,86223900;5,62334100
-33,14558418;-1,86223900;5,62334100
-33,10462418;-1,77282000;5,62334100
-33,06366418;-1,77282000;5,62334100
-33,02270418;-1,68309600;5,71306500
-32,98174419;-1,68309600;5,71306500
-32,94078419;-1,59337100;5,71306500
-32,89982419;-1,59337100;5,71306500
-32,85886419;-1,50395200;5,71306500
-32,81790419;-1,50395200;5,71306500
-32,77694419;-1,50395200;5,71306500
-32,73598419;-1,50395200;5,71306500
-32,69502419;-1,41422800;5,71306500
-32,65406419;-1,41422800;5,71306500
-32,61310419;-1,41422800;5,71306500
-32,57214419;-1,32450300;5,71306500
-32,53118419;-1,23508400;5,80248400
-32,49022419;-1,23508400;5,80248400
-32,44926419;-1,23508400;5,80248400
-32,40830419;-1,14536000;5,80248400
