Temps;Canal A;Canal B
(us);(V);(V)

-187,93600312;-1,68309600;3,29416800
-187,77600312;-1,68309600;3,29416800
-187,61600312;-1,77282000;3,20444300
-187,45600312;-1,77282000;3,20444300
-187,29600312;-1,77282000;3,11502400
-187,13600312;-1,86223900;3,02530000
-186,97600312;-1,86223900;3,02530000
-186,81600312;-1,86223900;3,02530000
-186,65600312;-1,86223900;2,93557500
-186,49600312;-1,95196400;2,84615600
-186,33600313;-1,95196400;2,84615600
-186,17600313;-1,95196400;2,84615600
-186,01600313;-1,95196400;2,84615600
-185,85600313;-1,95196400;2,75643200
-185,69600313;-1,95196400;2,75643200
-185,53600313;-1,95196400;2,66701200
-185,37600313;-2,04138300;2,66701200
-185,21600313;-2,04138300;2,66701200
-185,05600313;-2,04138300;2,66701200
-184,89600313;-2,04138300;2,48786900
-184,73600313;-2,13110800;2,48786900
-184,57600314;-2,04138300;2,48786900
-184,41600314;-2,13110800;2,48786900
-184,25600314;-2,13110800;2,39814400
-184,09600314;-2,22083200;2,39814400
-183,93600314;-2,13110800;2,30872500
-183,77600314;-2,13110800;2,30872500
-183,61600314;-2,13110800;2,30872500
-183,45600314;-2,13110800;2,30872500
-183,29600314;-2,13110800;2,30872500
-183,13600314;-2,13110800;2,21900100
-182,97600315;-2,22083200;2,12927700
-182,81600315;-2,22083200;2,12927700
-182,65600315;-2,22083200;2,12927700
-182,49600315;-2,22083200;2,12927700
-182,33600315;-2,13110800;2,03985700
-182,17600315;-2,22083200;2,03985700
-182,01600315;-2,22083200;1,95013300
-181,85600315;-2,22083200;1,95013300
-181,69600315;-2,22083200;1,95013300
-181,53600315;-2,22083200;1,95013300
-181,37600316;-2,22083200;1,95013300
-181,21600316;-2,22083200;1,86071300
-181,05600316;-2,22083200;1,86071300
-180,89600316;-2,22083200;1,86071300
-180,73600316;-2,22083200;1,77098900
-180,57600316;-2,22083200;1,77098900
-180,41600316;-2,13110800;1,68157000
-180,25600316;-2,13110800;1,68157000
-180,09600316;-2,13110800;1,68157000
-179,93600316;-2,13110800;1,59184600
-179,77600316;-2,13110800;1,68157000
-179,61600317;-2,13110800;1,59184600
-179,45600317;-2,04138300;1,59184600
-179,29600317;-2,04138300;1,59184600
-179,13600317;-2,13110800;1,59184600
-178,97600317;-2,04138300;1,50212100
-178,81600317;-2,04138300;1,50212100
-178,65600317;-2,04138300;1,41270200
-178,49600317;-2,04138300;1,41270200
-178,33600317;-1,95196400;1,41270200
-178,17600317;-1,95196400;1,41270200
-178,01600318;-1,95196400;1,41270200
-177,85600318;-1,95196400;1,41270200
-177,69600318;-1,95196400;1,41270200
-177,53600318;-1,86223900;1,32297700
-177,37600318;-1,86223900;1,32297700
-177,21600318;-1,86223900;1,32297700
-177,05600318;-1,86223900;1,32297700
-176,89600318;-1,86223900;1,32297700
-176,73600318;-1,86223900;1,23355800
-176,57600318;-1,77282000;1,23355800
-176,41600319;-1,77282000;1,23355800
-176,25600319;-1,77282000;1,23355800
-176,09600319;-1,77282000;1,23355800
-175,93600319;-1,68309600;1,14383400
-175,77600319;-1,68309600;1,14383400
-175,61600319;-1,59337100;1,14383400
-175,45600319;-1,59337100;1,14383400
-175,29600319;-1,59337100;1,14383400
-175,13600319;-1,50395200;1,14383400
-174,97600319;-1,50395200;1,05441500
-174,81600320;-1,50395200;1,05441500
-174,65600320;-1,50395200;1,05441500
-174,49600320;-1,50395200;1,05441500
-174,33600320;-1,41422800;1,05441500
-174,17600320;-1,41422800;1,05441500
-174,01600320;-1,32450300;0,96469010
-173,85600320;-1,23508400;0,96469010
-173,69600320;-1,23508400;0,96469010
-173,53600320;-1,23508400;0,96469010
-173,37600320;-1,23508400;0,96469010
-173,21600320;-1,14536000;0,96469010
-173,05600321;-1,14536000;0,96469010
-172,89600321;-1,14536000;0,96469010
-172,73600321;-1,05563500;0,96469010
-172,57600321;-1,05563500;0,87527080
-172,41600321;-0,96621600;0,87527080
-172,25600321;-0,96621600;0,87527080
-172,09600321;-0,96621600;0,87527080
-171,93600321;-0,87649160;0,87527080
-171,77600321;-0,87649160;0,87527080
-171,61600321;-0,87649160;0,87527080
-171,45600322;-0,78676720;0,87527080
-171,29600322;-0,78676720;0,78554640
-171,13600322;-0,69734790;0,78554640
-170,97600322;-0,69734790;0,78554640
-170,81600322;-0,69734790;0,78554640
-170,65600322;-0,60762350;0,78554640
-170,49600322;-0,60762350;0,69582200
-170,33600322;-0,51820430;0,78554640
-170,17600322;-0,42847990;0,78554640
-170,01600322;-0,42847990;0,69582200
-169,85600323;-0,42847990;0,69582200
-169,69600323;-0,33875550;0,69582200
-169,53600323;-0,33875550;0,69582200
-169,37600323;-0,24933620;0,69582200
-169,21600323;-0,24933620;0,69582200
-169,05600323;-0,24933620;0,69582200
-168,89600323;-0,15961180;0,60640280
-168,73600323;-0,15961180;0,60640280
-168,57600323;-0,06988738;0,69582200
-168,41600323;-0,06988738;0,69582200
-168,25600324;-0,06988738;0,60640280
-168,09600324;0,01953185;0,60640280
-167,93600324;0,01953185;0,60640280
-167,77600324;0,10925630;0,60640280
-167,61600324;0,10925630;0,60640280
-167,45600324;0,19898070;0,60640280
-167,29600324;0,19898070;0,51667840
-167,13600324;0,28839990;0,51667840
-166,97600324;0,28839990;0,51667840
-166,81600324;0,28839990;0,60640280
-166,65600324;0,37812430;0,60640280
-166,49600325;0,37812430;0,51667840
-166,33600325;0,46754360;0,51667840
-166,17600325;0,46754360;0,51667840
-166,01600325;0,55696280;0,51667840
-165,85600325;0,55696280;0,51667840
-165,69600325;0,55696280;0,51667840
-165,53600325;0,64668720;0,51667840
-165,37600325;0,64668720;0,51667840
-165,21600325;0,64668720;0,51667840
-165,05600325;0,64668720;0,51667840
-164,89600326;0,73610650;0,60640280
-164,73600326;0,82583090;0,69582200
-164,57600326;0,82583090;0,69582200
-164,41600326;0,91555530;0,87527080
-164,25600326;0,91555530;0,87527080
-164,09600326;0,91555530;0,87527080
-163,93600326;0,91555530;0,96469010
-163,77600326;1,00497400;1,05441500
-163,61600326;1,00497400;1,14383400
-163,45600326;1,09469900;1,23355800
-163,29600327;1,09469900;1,23355800
-163,13600327;1,09469900;1,32297700
-162,97600327;1,18442300;1,41270200
-162,81600327;1,18442300;1,50212100
-162,65600327;1,27384300;1,50212100
-162,49600327;1,27384300;1,59184600
-162,33600327;1,27384300;1,68157000
-162,17600327;1,27384300;1,68157000
-162,01600327;1,36356700;1,77098900
-161,85600327;1,36356700;1,86071300
-161,69600327;1,36356700;1,86071300
-161,53600328;1,45329100;1,95013300
-161,37600328;1,45329100;1,95013300
-161,21600328;1,54271100;2,03985700
-161,05600328;1,54271100;2,03985700
-160,89600328;1,54271100;2,12927700
-160,73600328;1,63243500;2,12927700
-160,57600328;1,63243500;2,30872500
-160,41600328;1,63243500;2,30872500
-160,25600328;1,72185400;2,30872500
-160,09600328;1,72185400;2,39814400
-159,93600329;1,72185400;2,39814400
-159,77600329;1,72185400;2,48786900
-159,61600329;1,72185400;2,48786900
-159,45600329;1,72185400;2,57728800
-159,29600329;1,81157900;2,66701200
-159,13600329;1,90130300;2,66701200
-158,97600329;1,90130300;2,66701200
-158,81600329;1,90130300;2,75643200
