Temps;Canal A;Canal B
(us);(V);(V)

-64,19595463;2,25959000;4,54847900
-64,11595463;2,17017100;4,63789800
-64,03595463;2,08044700;4,63789800
-63,95595463;1,99072200;4,63789800
-63,87595463;1,99072200;4,63789800
-63,79595463;1,90130300;4,72762300
-63,71595463;1,72185400;4,72762300
-63,63595463;1,72185400;4,72762300
-63,55595463;1,63243500;4,81704100
-63,47595463;1,54271100;4,81704100
-63,39595463;1,36356700;4,81704100
-63,31595463;1,36356700;4,81704100
-63,23595463;1,27384300;4,81704100
-63,15595463;1,09469900;4,81704100
-63,07595464;1,00497400;4,90676600
-62,99595464;0,91555530;4,90676600
-62,91595464;0,82583090;4,90676600
-62,83595464;0,73610650;4,90676600
-62,75595464;0,64668720;4,99618500
-62,67595464;0,55696280;4,99618500
-62,59595464;0,46754360;4,99618500
-62,51595464;0,37812430;5,08590900
-62,43595464;0,28839990;4,99618500
-62,35595464;0,19898070;5,08590900
-62,27595464;0,10925630;5,08590900
-62,19595464;0,01953185;5,08590900
-62,11595464;-0,06988738;5,17563400
-62,03595464;-0,15961180;5,17563400
-61,95595464;-0,33875550;5,17563400
-61,87595464;-0,42847990;5,17563400
-61,79595464;-0,51820430;5,17563400
-61,71595464;-0,60762350;5,17563400
-61,63595464;-0,69734790;5,17563400
-61,55595464;-0,78676720;5,17563400
-61,47595465;-0,87649160;5,26505300
-61,39595465;-0,96621600;5,26505300
-61,31595465;-1,05563500;5,26505300
-61,23595465;-1,14536000;5,26505300
-61,15595465;-1,23508400;5,26505300
-61,07595465;-1,32450300;5,26505300
-60,99595465;-1,50395200;5,26505300
-60,91595465;-1,50395200;5,26505300
-60,83595465;-1,59337100;5,26505300
-60,75595465;-1,68309600;5,35477800
-60,67595465;-1,77282000;5,35477800
-60,59595465;-1,86223900;5,35477800
-60,51595465;-1,95196400;5,35477800
-60,43595465;-1,95196400;5,35477800
-60,35595465;-2,04138300;5,26505300
-60,27595465;-2,22083200;5,26505300
-60,19595465;-2,22083200;5,17563400
-60,11595465;-2,31025100;5,17563400
-60,03595465;-2,31025100;5,08590900
-59,95595465;-2,39997600;4,99618500
-59,87595465;-2,57911900;4,81704100
-59,79595466;-2,57911900;4,81704100
-59,71595466;-2,57911900;4,63789800
-59,63595466;-2,66884400;4,45875400
-59,55595466;-2,75856800;4,36903000
-59,47595466;-2,75856800;4,27961100
-59,39595466;-2,84798700;4,18988600
-59,31595466;-2,93771200;4,10046700
-59,23595466;-2,93771200;3,92132300
-59,15595466;-2,93771200;3,92132300
-59,07595466;-3,02713100;3,74218000
-58,99595466;-3,11685500;3,74218000
-58,91595466;-3,11685500;3,65245500
-58,83595466;-3,20658000;3,56273100
-58,75595466;-3,29599900;3,47331200
-58,67595466;-3,29599900;3,38358700
-58,59595466;-3,29599900;3,29416800
-58,51595466;-3,29599900;3,20444300
-58,43595466;-3,38572300;3,20444300
-58,35595466;-3,38572300;3,02530000
-58,27595466;-3,38572300;3,02530000
-58,19595467;-3,47544800;2,93557500
-58,11595467;-3,47544800;2,84615600
-58,03595467;-3,47544800;2,84615600
-57,95595467;-3,47544800;2,75643200
-57,87595467;-3,47544800;2,66701200
-57,79595467;-3,47544800;2,66701200
-57,71595467;-3,47544800;2,66701200
-57,63595467;-3,47544800;2,66701200
-57,55595467;-3,47544800;2,48786900
-57,47595467;-3,47544800;2,39814400
-57,39595467;-3,47544800;2,39814400
-57,31595467;-3,47544800;2,30872500
-57,23595467;-3,38572300;2,30872500
-57,15595467;-3,38572300;2,12927700
-57,07595467;-3,38572300;2,12927700
-56,99595467;-3,38572300;2,12927700
-56,91595467;-3,29599900;2,03985700
-56,83595467;-3,29599900;1,95013300
-56,75595467;-3,29599900;1,95013300
-56,67595467;-3,29599900;1,95013300
-56,59595467;-3,29599900;1,86071300
-56,51595468;-3,20658000;1,86071300
-56,43595468;-3,20658000;1,77098900
-56,35595468;-3,11685500;1,77098900
-56,27595468;-3,02713100;1,68157000
-56,19595468;-2,93771200;1,68157000
-56,11595468;-2,93771200;1,68157000
-56,03595468;-2,93771200;1,59184600
-55,95595468;-2,84798700;1,59184600
-55,87595468;-2,75856800;1,50212100
-55,79595468;-2,66884400;1,41270200
-55,71595468;-2,57911900;1,41270200
-55,63595468;-2,57911900;1,41270200
-55,55595468;-2,48970000;1,41270200
-55,47595468;-2,39997600;1,32297700
-55,39595468;-2,39997600;1,32297700
-55,31595468;-2,31025100;1,32297700
-55,23595468;-2,22083200;1,23355800
-55,15595468;-2,13110800;1,23355800
-55,07595468;-2,04138300;1,23355800
-54,99595468;-1,95196400;1,23355800
-54,91595468;-1,86223900;1,14383400
-54,83595469;-1,86223900;1,14383400
-54,75595469;-1,68309600;1,14383400
-54,67595469;-1,59337100;1,05441500
-54,59595469;-1,50395200;1,05441500
-54,51595469;-1,50395200;1,05441500
-54,43595469;-1,32450300;1,05441500
-54,35595469;-1,23508400;1,05441500
-54,27595469;-1,14536000;0,96469010
-54,19595469;-1,05563500;0,96469010
-54,11595469;-0,96621600;0,87527080
-54,03595469;-0,87649160;0,96469010
-53,95595469;-0,78676720;0,87527080
-53,87595469;-0,69734790;0,87527080
-53,79595469;-0,60762350;0,87527080
-53,71595469;-0,42847990;0,87527080
-53,63595469;-0,42847990;0,87527080
-53,55595469;-0,24933620;0,78554640
-53,47595469;-0,15961180;0,78554640
-53,39595469;-0,06988738;0,69582200
-53,31595469;0,01953185;0,69582200
-53,23595470;0,10925630;0,69582200
-53,15595470;0,19898070;0,69582200
-53,07595470;0,28839990;0,69582200
-52,99595470;0,37812430;0,69582200
-52,91595470;0,46754360;0,60640280
-52,83595470;0,55696280;0,60640280
-52,75595470;0,64668720;0,69582200
-52,67595470;0,73610650;0,60640280
-52,59595470;0,91555530;0,60640280
-52,51595470;0,91555530;0,60640280
-52,43595470;1,00497400;0,60640280
-52,35595470;1,18442300;0,60640280
-52,27595470;1,27384300;0,60640280
-52,19595470;1,36356700;0,51667840
-52,11595470;1,45329100;0,51667840
-52,03595470;1,54271100;0,51667840
-51,95595470;1,54271100;0,51667840
-51,87595470;1,72185400;0,51667840
-51,79595470;1,72185400;0,51667840
-51,71595470;1,90130300;0,51667840
-51,63595470;1,99072200;0,51667840
-51,55595471;1,99072200;0,51667840
-51,47595471;2,08044700;0,51667840
-51,39595471;2,08044700;0,60640280
-51,31595471;2,17017100;0,60640280
-51,23595471;2,25959000;0,69582200
-51,15595471;2,34931500;0,87527080
-51,07595471;2,43903900;0,96469010
-50,99595471;2,43903900;1,05441500
-50,91595471;2,52845900;1,14383400
-50,83595471;2,61818300;1,23355800
-50,75595471;2,70790700;1,41270200
-50,67595471;2,79732700;1,50212100
-50,59595471;2,79732700;1,59184600
-50,51595471;2,88705100;1,68157000
-50,43595471;2,88705100;1,77098900
-50,35595471;2,97647000;1,95013300
-50,27595471;2,97647000;2,03985700
-50,19595471;3,06619500;2,03985700
-50,11595471;3,15591900;2,12927700
-50,03595471;3,15591900;2,30872500
-49,95595472;3,15591900;2,30872500
-49,87595472;3,15591900;2,39814400
-49,79595472;3,24533800;2,48786900
-49,71595472;3,33506300;2,48786900
-49,63595472;3,33506300;2,66701200
-49,55595472;3,33506300;2,75643200
-49,47595472;3,42478700;2,75643200
-49,39595472;3,42478700;2,84615600
-49,31595472;3,42478700;2,93557500
-49,23595472;3,42478700;3,02530000
-49,15595472;3,42478700;3,02530000
-49,07595472;3,42478700;3,11502400
-48,99595472;3,51420600;3,20444300
-48,91595472;3,51420600;3,20444300
-48,83595472;3,42478700;3,20444300
-48,75595472;3,51420600;3,20444300
-48,67595472;3,51420600;3,38358700
-48,59595472;3,51420600;3,47331200
-48,51595472;3,51420600;3,47331200
-48,43595472;3,42478700;3,56273100
-48,35595472;3,42478700;3,56273100
-48,27595473;3,42478700;3,65245500
-48,19595473;3,42478700;3,74218000
-48,11595473;3,33506300;3,74218000
-48,03595473;3,33506300;3,74218000
-47,95595473;3,33506300;3,83159900
-47,87595473;3,24533800;3,92132300
-47,79595473;3,24533800;4,01074300
-47,71595473;3,24533800;3,92132300
-47,63595473;3,15591900;4,01074300
-47,55595473;3,15591900;4,01074300
-47,47595473;3,06619500;4,10046700
-47,39595473;3,06619500;4,10046700
-47,31595473;2,97647000;4,18988600
-47,23595473;2,97647000;4,18988600
-47,15595473;2,88705100;4,27961100
-47,07595473;2,79732700;4,27961100
-46,99595473;2,79732700;4,27961100
-46,91595473;2,79732700;4,27961100
-46,83595473;2,70790700;4,36903000
-46,75595473;2,52845900;4,36903000
-46,67595474;2,52845900;4,45875400
-46,59595474;2,43903900;4,45875400
-46,51595474;2,34931500;4,54847900
-46,43595474;2,25959000;4,45875400
-46,35595474;2,17017100;4,54847900
-46,27595474;2,08044700;4,63789800
-46,19595474;2,08044700;4,54847900
-46,11595474;1,99072200;4,63789800
-46,03595474;1,90130300;4,72762300
-45,95595474;1,81157900;4,72762300
-45,87595474;1,72185400;4,72762300
-45,79595474;1,63243500;4,81704100
-45,71595474;1,54271100;4,81704100
-45,63595474;1,45329100;4,81704100
-45,55595474;1,36356700;4,81704100
-45,47595474;1,27384300;4,81704100
-45,39595474;1,18442300;4,90676600
-45,31595474;1,09469900;4,90676600
-45,23595474;1,00497400;4,90676600
-45,15595474;0,91555530;4,90676600
-45,07595474;0,82583090;4,90676600
-44,99595475;0,64668720;4,99618500
-44,91595475;0,64668720;4,99618500
-44,83595475;0,55696280;4,99618500
-44,75595475;0,46754360;4,99618500
-44,67595475;0,28839990;5,08590900
-44,59595475;0,19898070;4,99618500
-44,51595475;0,10925630;5,08590900
-44,43595475;0,01953185;5,08590900
-44,35595475;-0,06988738;5,08590900
-44,27595475;-0,15961180;5,17563400
-44,19595475;-0,24933620;5,17563400
-44,11595475;-0,42847990;5,17563400
-44,03595475;-0,42847990;5,17563400
-43,95595475;-0,51820430;5,17563400
-43,87595475;-0,60762350;5,17563400
-43,79595475;-0,78676720;5,26505300
-43,71595475;-0,78676720;5,26505300
-43,63595475;-0,87649160;5,17563400
