Temps;Canal A;Canal B
(us);(V);(V)

-67,99999598;0,82583090;0,06866664
-67,91999598;0,82583090;0,06866664
-67,83999598;0,73610650;-0,02075259
-67,75999598;0,73610650;0,06866664
-67,67999598;0,73610650;-0,02075259
-67,59999598;0,73610650;-0,02075259
-67,51999598;0,73610650;0,06866664
-67,43999598;0,73610650;-0,02075259
-67,35999598;0,73610650;-0,02075259
-67,27999598;0,73610650;0,06866664
-67,19999598;0,73610650;0,06866664
-67,11999598;0,73610650;0,06866664
-67,03999598;0,73610650;-0,02075259
-66,95999598;0,64668720;-0,02075259
-66,87999598;0,64668720;0,06866664
-66,79999598;0,64668720;0,06866664
-66,71999598;0,64668720;0,06866664
-66,63999599;0,64668720;0,06866664
-66,55999599;0,64668720;0,06866664
-66,47999599;0,64668720;0,06866664
-66,39999599;0,64668720;0,06866664
-66,31999599;0,64668720;-0,02075259
-66,23999599;0,64668720;0,06866664
-66,15999599;0,64668720;-0,02075259
-66,07999599;0,64668720;-0,02075259
-65,99999599;0,64668720;0,06866664
-65,91999599;0,64668720;0,06866664
-65,83999599;0,64668720;0,06866664
-65,75999599;0,64668720;0,06866664
-65,67999599;0,64668720;-0,02075259
-65,59999599;0,64668720;0,06866664
-65,51999599;0,64668720;-0,02075259
-65,43999599;0,64668720;0,06866664
-65,35999599;0,64668720;0,06866664
-65,27999599;0,64668720;0,06866664
-65,19999599;0,64668720;0,06866664
-65,11999599;0,64668720;0,06866664
-65,03999600;0,64668720;-0,02075259
-64,95999600;0,64668720;-0,02075259
-64,87999600;0,64668720;0,06866664
-64,79999600;0,64668720;0,06866664
-64,71999600;0,64668720;0,06866664
-64,63999600;0,64668720;0,06866664
-64,55999600;0,64668720;-0,02075259
-64,47999600;0,55696280;0,06866664
-64,39999600;0,55696280;-0,02075259
-64,31999600;0,55696280;0,06866664
-64,23999600;0,55696280;0,06866664
-64,15999600;0,55696280;0,06866664
-64,07999600;0,55696280;0,06866664
-63,99999600;0,64668720;-0,02075259
-63,91999600;0,55696280;0,06866664
-63,83999600;0,55696280;0,06866664
-63,75999600;0,55696280;0,06866664
-63,67999600;0,55696280;0,06866664
-63,59999600;0,55696280;-0,02075259
-63,51999600;0,55696280;0,06866664
-63,43999600;0,55696280;0,06866664
-63,35999601;0,55696280;0,06866664
-63,27999601;0,55696280;0,06866664
-63,19999601;0,55696280;-0,02075259
-63,11999601;0,55696280;0,06866664
-63,03999601;0,55696280;0,06866664
-62,95999601;0,55696280;0,06866664
-62,87999601;0,46754360;0,06866664
-62,79999601;0,55696280;0,06866664
-62,71999601;0,55696280;0,06866664
-62,63999601;0,46754360;0,15839110
-62,55999601;0,55696280;0,42725910
-62,47999601;0,46754360;0,96469010
-62,39999601;0,46754360;1,50212100
-62,31999601;0,55696280;2,12927700
-62,23999601;0,55696280;2,66701200
-62,15999601;0,55696280;3,20444300
-62,07999601;0,55696280;3,83159900
-61,99999601;0,55696280;4,27961100
-61,91999601;0,64668720;4,90676600
-61,83999601;0,64668720;5,44419700
-61,75999602;0,64668720;5,80248400
-61,67999602;0,73610650;5,89220900
-61,59999602;0,73610650;5,89220900
-61,51999602;0,82583090;5,89220900
-61,43999602;0,82583090;5,89220900
-61,35999602;0,82583090;5,89220900
-61,27999602;0,91555530;5,89220900
-61,19999602;0,91555530;5,89220900
-61,11999602;1,00497400;5,89220900
-61,03999602;1,00497400;5,89220900
-60,95999602;1,00497400;5,89220900
-60,87999602;1,00497400;5,89220900
-60,79999602;1,09469900;5,89220900
-60,71999602;1,09469900;5,89220900
-60,63999602;1,18442300;5,89220900
-60,55999602;1,18442300;5,89220900
-60,47999602;1,18442300;5,89220900
-60,39999602;1,27384300;5,89220900
-60,31999602;1,27384300;5,89220900
-60,23999602;1,36356700;5,98193300
-60,15999602;1,36356700;5,89220900
-60,07999603;1,36356700;5,98193300
-59,99999603;1,36356700;5,89220900
-59,91999603;1,45329100;5,89220900
-59,83999603;1,45329100;5,89220900
-59,75999603;1,45329100;5,89220900
-59,67999603;1,54271100;5,89220900
-59,59999603;1,54271100;5,89220900
-59,51999603;1,63243500;5,89220900
-59,43999603;1,63243500;5,98193300
-59,35999603;1,63243500;5,89220900
-59,27999603;1,72185400;5,89220900
-59,19999603;1,72185400;5,89220900
-59,11999603;1,72185400;5,89220900
-59,03999603;1,72185400;5,89220900
-58,95999603;1,72185400;5,98193300
-58,87999603;1,81157900;5,89220900
-58,79999603;1,81157900;5,89220900
-58,71999603;1,90130300;5,89220900
-58,63999603;1,90130300;5,89220900
-58,55999603;1,90130300;5,89220900
-58,47999604;1,99072200;5,89220900
-58,39999604;1,99072200;5,89220900
-58,31999604;1,99072200;5,89220900
-58,23999604;1,99072200;5,89220900
-58,15999604;2,08044700;5,98193300
-58,07999604;2,08044700;5,98193300
-57,99999604;2,08044700;5,89220900
-57,91999604;2,17017100;5,89220900
-57,83999604;2,17017100;5,89220900
-57,75999604;2,08044700;5,89220900
-57,67999604;2,17017100;5,89220900
-57,59999604;2,25959000;5,89220900
-57,51999604;2,25959000;5,89220900
-57,43999604;2,25959000;5,89220900
-57,35999604;2,34931500;5,89220900
-57,27999604;2,34931500;5,89220900
-57,19999604;2,34931500;5,89220900
-57,11999604;2,34931500;5,98193300
-57,03999604;2,43903900;5,89220900
-56,95999604;2,43903900;5,89220900
-56,87999604;2,43903900;5,89220900
-56,79999605;2,43903900;5,89220900
-56,71999605;2,43903900;5,89220900
-56,63999605;2,43903900;5,98193300
-56,55999605;2,52845900;5,89220900
-56,47999605;2,52845900;5,89220900
-56,39999605;2,61818300;5,98193300
-56,31999605;2,61818300;5,89220900
-56,23999605;2,61818300;5,89220900
-56,15999605;2,61818300;5,89220900
-56,07999605;2,70790700;5,98193300
-55,99999605;2,70790700;5,89220900
-55,91999605;2,70790700;5,89220900
-55,83999605;2,70790700;5,89220900
-55,75999605;2,70790700;5,98193300
-55,67999605;2,79732700;5,89220900
-55,59999605;2,79732700;5,89220900
-55,51999605;2,79732700;5,89220900
-55,43999605;2,79732700;5,89220900
-55,35999605;2,79732700;5,89220900
-55,27999605;2,79732700;5,89220900
-55,19999605;2,88705100;5,98193300
-55,11999606;2,88705100;5,89220900
-55,03999606;2,88705100;5,98193300
-54,95999606;2,97647000;5,98193300
-54,87999606;2,97647000;5,98193300
-54,79999606;2,97647000;5,98193300
-54,71999606;3,06619500;5,89220900
-54,63999606;3,06619500;5,98193300
-54,55999606;3,06619500;5,98193300
-54,47999606;3,06619500;5,89220900
-54,39999606;3,15591900;5,89220900
-54,31999606;3,06619500;5,89220900
-54,23999606;3,15591900;5,89220900
-54,15999606;3,15591900;5,89220900
-54,07999606;3,15591900;5,89220900
-53,99999606;3,15591900;5,89220900
-53,91999606;3,15591900;5,89220900
-53,83999606;3,24533800;5,89220900
-53,75999606;3,24533800;5,98193300
